,Age,Purchase Amount (USD),Review Rating,Previous Purchases,Category,Color,Season,Frequency of Purchases,Cluster
2287,66,45,3.0,6,Clothing,Green,Summer,Annually,4
2288,28,91,3.8,50,Accessories,Orange,Fall,Weekly,3
2289,70,82,4.1,47,Clothing,Orange,Fall,Weekly,0
2290,37,48,3.3,23,Footwear,Magenta,Winter,Quarterly,3
2291,28,30,5.0,13,Outerwear,Indigo,Spring,Quarterly,2
2292,43,34,3.8,31,Clothing,Beige,Spring,Monthly,2
2293,37,68,3.3,16,Clothing,Green,Fall,Every 3 Months,1
2294,54,95,5.0,40,Accessories,Red,Winter,Annually,0
2295,50,22,2.9,45,Accessories,Beige,Spring,Quarterly,3
2296,46,88,2.5,50,Accessories,Green,Fall,Every 3 Months,3
2297,60,83,4.7,1,Clothing,Orange,Summer,Quarterly,0
2298,40,87,2.9,10,Accessories,Cyan,Spring,Every 3 Months,1
2299,64,57,3.7,48,Outerwear,Violet,Summer,Every 3 Months,3
2300,18,88,4.4,38,Outerwear,Lavender,Summer,Monthly,2
2301,37,20,2.9,21,Clothing,Turquoise,Winter,Annually,4
2302,36,39,3.6,38,Accessories,Pink,Summer,Monthly,3
2303,51,71,4.8,31,Accessories,Beige,Spring,Fortnightly,0
2304,26,73,4.7,9,Clothing,Silver,Winter,Fortnightly,2
2305,68,63,2.6,47,Accessories,Gold,Summer,Weekly,3
2306,27,78,3.4,8,Accessories,Silver,Winter,Bi-Weekly,1
2307,28,96,3.5,30,Clothing,Green,Fall,Annually,1
2308,49,81,3.4,22,Accessories,Teal,Winter,Quarterly,1
2309,70,95,5.0,3,Clothing,Gold,Fall,Quarterly,0
2310,30,68,4.6,15,Accessories,Cyan,Spring,Monthly,2
2311,27,28,4.8,10,Footwear,Gold,Spring,Every 3 Months,2
2312,19,30,3.7,19,Clothing,Violet,Summer,Every 3 Months,2
2313,64,31,4.7,36,Clothing,Black,Summer,Fortnightly,0
2314,42,95,4.4,12,Accessories,Brown,Winter,Every 3 Months,0
2315,69,79,3.5,49,Clothing,Indigo,Winter,Quarterly,3
2316,28,39,3.8,7,Footwear,Yellow,Winter,Annually,4
2317,47,34,4.7,28,Outerwear,Purple,Summer,Monthly,2
2318,69,28,3.1,30,Clothing,White,Spring,Annually,4
2319,56,38,5.0,29,Footwear,Turquoise,Winter,Monthly,0
2320,28,55,3.7,9,Footwear,Olive,Spring,Every 3 Months,1
2321,50,31,3.0,27,Footwear,Beige,Winter,Fortnightly,4
2322,39,84,4.5,21,Outerwear,Lavender,Spring,Fortnightly,0
2323,35,93,4.7,36,Accessories,White,Winter,Monthly,0
2324,59,28,3.5,19,Outerwear,Brown,Winter,Annually,4
2325,44,55,4.4,47,Footwear,Charcoal,Summer,Weekly,2
2326,66,63,2.6,38,Clothing,Maroon,Winter,Annually,3
2327,20,94,4.2,22,Clothing,Red,Winter,Bi-Weekly,1
2328,45,36,2.6,29,Clothing,Maroon,Fall,Bi-Weekly,3
2329,49,97,4.8,42,Accessories,Teal,Spring,Annually,0
2330,60,63,2.9,47,Accessories,Orange,Summer,Every 3 Months,3
2331,61,77,4.3,10,Accessories,Olive,Spring,Bi-Weekly,0
2332,36,53,2.6,10,Accessories,Olive,Fall,Monthly,1
2333,33,77,3.8,1,Clothing,Beige,Spring,Every 3 Months,1
2334,49,79,4.2,7,Footwear,Green,Summer,Monthly,0
2335,31,37,3.9,10,Outerwear,Black,Summer,Fortnightly,4
2336,19,94,3.1,11,Accessories,Green,Winter,Weekly,1
2337,39,76,3.6,5,Footwear,Violet,Fall,Annually,1
2338,66,68,4.0,21,Footwear,Silver,Fall,Quarterly,0
2339,25,65,3.4,24,Clothing,Maroon,Spring,Quarterly,1
2340,63,24,2.6,37,Clothing,Cyan,Summer,Fortnightly,3
2341,56,31,4.5,22,Outerwear,Teal,Summer,Every 3 Months,4
2342,20,89,4.9,16,Clothing,Olive,Fall,Fortnightly,2
2343,58,49,4.4,44,Clothing,Red,Summer,Monthly,0
2344,34,92,3.5,14,Footwear,Lavender,Fall,Bi-Weekly,1
2345,28,32,3.3,23,Clothing,Orange,Winter,Every 3 Months,2
2346,22,67,3.1,46,Outerwear,Brown,Winter,Fortnightly,3
2347,37,64,4.2,46,Accessories,Gray,Fall,Every 3 Months,2
2348,54,84,4.9,16,Footwear,Orange,Spring,Every 3 Months,0
2349,65,34,3.9,40,Clothing,Orange,Fall,Every 3 Months,3
2350,57,26,4.2,21,Footwear,Turquoise,Winter,Annually,4
2351,38,50,4.9,25,Clothing,Cyan,Fall,Bi-Weekly,2
2352,70,46,2.8,25,Footwear,Yellow,Fall,Quarterly,4
2353,56,71,4.1,25,Accessories,White,Fall,Every 3 Months,0
2354,56,78,4.8,27,Clothing,Blue,Summer,Monthly,0
2355,22,35,4.1,12,Clothing,Purple,Winter,Monthly,2
2356,57,58,3.0,27,Accessories,Gray,Summer,Quarterly,3
2357,53,67,4.2,40,Clothing,Cyan,Fall,Bi-Weekly,0
2358,53,93,3.8,38,Clothing,Pink,Spring,Quarterly,0
2359,19,81,3.3,44,Accessories,Gold,Spring,Every 3 Months,1
2360,49,80,4.7,27,Accessories,Silver,Fall,Every 3 Months,0
2361,44,64,4.3,30,Accessories,Gray,Spring,Every 3 Months,0
2362,27,41,2.7,24,Clothing,Brown,Fall,Monthly,1
2363,60,79,4.2,38,Clothing,Pink,Winter,Bi-Weekly,0
2364,62,60,4.2,4,Accessories,Maroon,Winter,Quarterly,4
2365,52,91,2.5,32,Footwear,Peach,Winter,Monthly,3
2366,30,66,3.6,32,Footwear,Brown,Winter,Fortnightly,2
2367,66,85,3.4,28,Clothing,Green,Winter,Bi-Weekly,0
2368,29,38,3.3,6,Accessories,Lavender,Summer,Every 3 Months,4
2369,24,23,4.6,24,Clothing,Cyan,Winter,Monthly,2
2370,51,71,3.9,38,Footwear,Black,Spring,Weekly,0
2371,67,25,3.7,28,Clothing,Charcoal,Winter,Annually,4
2372,50,39,3.1,9,Footwear,Silver,Spring,Fortnightly,4
2373,37,20,4.9,21,Clothing,Gray,Spring,Every 3 Months,2
2374,69,73,4.7,31,Accessories,Peach,Winter,Monthly,0
2375,60,63,2.9,18,Accessories,Peach,Fall,Quarterly,4
2376,21,94,4.1,5,Accessories,Cyan,Spring,Weekly,1
2377,44,94,4.0,22,Clothing,Magenta,Fall,Annually,0
2378,26,71,2.7,37,Accessories,Teal,Summer,Bi-Weekly,1
2379,40,77,4.0,22,Accessories,Peach,Spring,Monthly,0
2380,41,66,2.5,36,Accessories,Black,Fall,Fortnightly,3
2381,62,23,4.5,23,Footwear,Teal,Summer,Annually,4
2382,39,60,3.9,44,Clothing,Turquoise,Spring,Weekly,3
2383,53,72,4.9,25,Accessories,Gold,Spring,Annually,0
2384,24,35,3.3,40,Clothing,Green,Winter,Quarterly,3
2385,41,31,3.8,12,Accessories,Brown,Fall,Weekly,4
2386,19,33,2.9,14,Clothing,Blue,Summer,Monthly,1
2387,36,95,4.0,14,Accessories,Gold,Summer,Monthly,1
2388,21,68,4.1,10,Clothing,Peach,Fall,Annually,1
2389,25,87,3.1,17,Outerwear,Violet,Spring,Every 3 Months,1
2390,65,64,4.6,24,Clothing,Yellow,Winter,Fortnightly,0
2391,42,74,4.6,31,Clothing,Black,Winter,Quarterly,0
2392,40,62,2.6,36,Clothing,Silver,Spring,Annually,3
2393,58,97,5.0,38,Clothing,Brown,Winter,Every 3 Months,0
2394,40,47,2.9,23,Footwear,Peach,Fall,Fortnightly,3
2395,62,83,3.5,47,Clothing,Cyan,Winter,Bi-Weekly,3
2396,38,82,3.7,20,Clothing,Olive,Spring,Weekly,1
2397,37,26,2.9,41,Accessories,Black,Fall,Monthly,3
2398,65,81,4.3,44,Outerwear,Orange,Winter,Fortnightly,0
2399,55,44,3.2,31,Clothing,Beige,Spring,Monthly,3
2400,43,88,4.2,11,Accessories,Peach,Winter,Bi-Weekly,0
2401,43,76,4.2,25,Footwear,Pink,Winter,Bi-Weekly,0
2402,45,89,3.8,31,Accessories,Brown,Winter,Weekly,0
2403,64,22,4.4,40,Clothing,Magenta,Fall,Weekly,4
2404,28,33,3.1,23,Clothing,Cyan,Winter,Bi-Weekly,4
2405,69,97,5.0,5,Clothing,Silver,Fall,Quarterly,0
2406,54,57,4.7,26,Accessories,Indigo,Winter,Weekly,0
2407,52,38,3.0,11,Clothing,Beige,Summer,Bi-Weekly,4
2408,23,55,4.2,44,Footwear,Black,Fall,Every 3 Months,2
2409,26,37,3.0,47,Accessories,Yellow,Spring,Every 3 Months,3
2410,48,43,3.7,46,Footwear,Maroon,Summer,Monthly,3
2411,49,96,2.7,35,Clothing,Cyan,Summer,Every 3 Months,3
2412,53,51,4.3,8,Outerwear,Pink,Winter,Bi-Weekly,4
2413,69,95,2.7,30,Clothing,Violet,Fall,Weekly,3
2414,26,26,3.7,14,Clothing,Lavender,Summer,Bi-Weekly,2
2415,21,34,4.3,30,Outerwear,Lavender,Fall,Weekly,2
2416,59,83,4.0,26,Footwear,Black,Summer,Every 3 Months,0
2417,21,24,3.3,32,Accessories,Olive,Fall,Fortnightly,2
2418,22,69,4.0,47,Clothing,Indigo,Fall,Every 3 Months,2
2419,26,40,2.7,11,Clothing,Blue,Fall,Every 3 Months,1
2420,41,87,4.2,28,Outerwear,Green,Winter,Annually,0
2421,37,46,4.6,2,Footwear,Pink,Spring,Every 3 Months,4
2422,30,82,4.8,45,Accessories,Peach,Winter,Weekly,2
2423,49,81,2.8,7,Accessories,Purple,Summer,Every 3 Months,1
2424,49,57,4.5,28,Accessories,Peach,Winter,Bi-Weekly,0
2425,58,49,3.0,34,Footwear,Olive,Summer,Quarterly,3
2426,70,42,4.6,26,Outerwear,Olive,Fall,Every 3 Months,0
2427,27,26,3.3,45,Outerwear,Purple,Spring,Quarterly,3
2428,65,38,4.4,34,Clothing,Violet,Spring,Annually,0
2429,57,57,4.4,47,Footwear,Maroon,Summer,Fortnightly,0
2430,20,100,4.3,42,Outerwear,White,Summer,Quarterly,2
2431,34,73,3.4,27,Clothing,Olive,Fall,Every 3 Months,1
2432,59,66,2.8,43,Outerwear,Peach,Winter,Monthly,3
2433,54,73,3.4,16,Clothing,Blue,Spring,Bi-Weekly,1
2434,36,45,5.0,40,Accessories,Brown,Spring,Monthly,2
2435,21,27,4.5,29,Footwear,Black,Fall,Bi-Weekly,2
2436,52,24,2.7,38,Clothing,Yellow,Fall,Quarterly,3
2437,43,59,3.4,34,Footwear,Magenta,Winter,Weekly,3
2438,32,20,3.4,30,Clothing,Cyan,Winter,Weekly,2
2439,55,44,2.8,45,Accessories,Maroon,Summer,Annually,3
2440,31,90,4.7,47,Clothing,Red,Spring,Annually,2
2441,45,36,4.7,5,Accessories,Black,Fall,Monthly,4
2442,53,95,4.7,50,Clothing,Violet,Winter,Bi-Weekly,0
2443,24,30,3.4,24,Accessories,Green,Spring,Bi-Weekly,2
2444,47,65,3.7,15,Accessories,Gold,Fall,Bi-Weekly,1
2445,63,96,4.1,50,Accessories,Brown,Summer,Weekly,0
2446,38,65,2.9,7,Clothing,Peach,Spring,Monthly,1
2447,59,47,3.2,10,Clothing,Peach,Fall,Fortnightly,4
2448,54,25,3.0,38,Accessories,Violet,Fall,Bi-Weekly,3
2449,26,56,4.1,31,Outerwear,Violet,Fall,Fortnightly,2
2450,68,76,4.5,7,Clothing,Magenta,Fall,Quarterly,0
2451,41,60,3.4,27,Clothing,Purple,Fall,Monthly,3
2452,68,67,4.1,45,Clothing,Purple,Winter,Every 3 Months,0
2453,21,95,4.6,13,Clothing,Cyan,Spring,Annually,1
2454,32,72,4.6,33,Accessories,Magenta,Winter,Annually,2
2455,20,98,3.4,25,Accessories,Lavender,Spring,Every 3 Months,1
2456,59,83,3.3,5,Clothing,Green,Winter,Monthly,1
2457,53,37,3.6,23,Accessories,Maroon,Fall,Quarterly,4
2458,66,85,4.6,17,Clothing,Turquoise,Fall,Weekly,0
2459,47,36,4.3,14,Clothing,Violet,Fall,Weekly,4
2460,58,36,4.0,28,Clothing,Lavender,Winter,Annually,4
2461,28,86,4.8,19,Accessories,Red,Summer,Weekly,2
2462,68,99,4.3,31,Clothing,Orange,Spring,Bi-Weekly,0
2463,60,21,3.3,25,Clothing,Indigo,Summer,Bi-Weekly,4
2464,47,84,2.8,4,Outerwear,Teal,Winter,Bi-Weekly,1
2465,18,63,4.4,20,Footwear,Brown,Spring,Weekly,2
2466,32,84,3.7,37,Clothing,Pink,Summer,Annually,1
2467,27,72,3.6,28,Clothing,Lavender,Spring,Annually,1
2468,65,21,3.7,6,Clothing,Cyan,Winter,Weekly,4
2469,68,92,5.0,27,Footwear,Yellow,Fall,Annually,0
2470,55,72,2.7,29,Clothing,Pink,Fall,Fortnightly,3
2471,30,83,4.3,1,Footwear,Gray,Spring,Annually,1
2472,24,73,4.1,31,Clothing,Peach,Summer,Annually,2
2473,57,98,2.6,28,Clothing,Red,Winter,Quarterly,3
2474,23,76,3.2,19,Clothing,Olive,Fall,Quarterly,1
2475,69,43,3.5,36,Clothing,Lavender,Summer,Monthly,3
2476,60,60,3.7,28,Accessories,Turquoise,Summer,Monthly,0
2477,25,40,3.8,29,Accessories,Turquoise,Spring,Weekly,2
2478,18,93,4.8,9,Clothing,Maroon,Winter,Every 3 Months,1
2479,37,98,4.2,26,Clothing,Olive,Fall,Every 3 Months,0
2480,61,91,2.9,7,Clothing,Maroon,Summer,Fortnightly,1
2481,41,92,2.9,35,Accessories,Cyan,Fall,Weekly,1
2482,69,87,4.8,46,Accessories,Peach,Winter,Every 3 Months,0
2483,32,96,2.9,8,Clothing,Teal,Fall,Monthly,1
2484,60,97,4.8,50,Clothing,Green,Summer,Every 3 Months,0
2485,43,55,4.6,37,Clothing,Beige,Spring,Annually,2
2486,61,58,4.4,6,Clothing,Magenta,Spring,Fortnightly,4
2487,57,21,3.0,16,Footwear,Violet,Spring,Bi-Weekly,4
2488,56,82,4.4,30,Accessories,Charcoal,Summer,Monthly,0
2489,66,34,3.9,50,Outerwear,Green,Winter,Quarterly,3
2490,52,78,4.0,5,Clothing,Gray,Spring,Every 3 Months,0
2491,63,47,2.5,15,Accessories,Magenta,Spring,Monthly,4
2492,50,96,4.1,34,Accessories,Silver,Summer,Bi-Weekly,0
2493,21,23,4.8,6,Clothing,Beige,Fall,Every 3 Months,2
2494,42,27,2.6,26,Footwear,Peach,Winter,Annually,3
2495,40,37,3.1,34,Accessories,Orange,Spring,Every 3 Months,3
2496,67,79,3.2,37,Accessories,Yellow,Summer,Weekly,3
2497,35,40,4.2,28,Accessories,Violet,Summer,Annually,2
2498,18,39,2.6,38,Outerwear,Green,Fall,Fortnightly,3
2499,52,73,3.1,2,Clothing,Pink,Summer,Quarterly,1
2500,59,84,2.9,32,Accessories,Violet,Fall,Bi-Weekly,3
2501,49,94,4.6,30,Clothing,Violet,Fall,Bi-Weekly,0
2502,46,47,4.1,17,Clothing,Pink,Spring,Every 3 Months,4
2503,69,77,2.5,5,Footwear,Violet,Summer,Bi-Weekly,4
2504,56,94,4.0,31,Clothing,Turquoise,Winter,Bi-Weekly,0
2505,27,75,3.5,43,Accessories,Cyan,Summer,Quarterly,3
2506,57,82,4.4,19,Clothing,Orange,Spring,Annually,0
2507,58,36,2.9,32,Footwear,Cyan,Fall,Every 3 Months,3
2508,23,90,3.1,5,Footwear,Indigo,Spring,Bi-Weekly,1
2509,19,48,4.4,9,Clothing,Black,Spring,Quarterly,2
2510,40,42,4.4,48,Outerwear,Purple,Winter,Weekly,2
2511,54,33,2.7,1,Accessories,Cyan,Summer,Quarterly,4
2512,50,63,4.9,20,Clothing,Green,Summer,Monthly,0
2513,69,53,3.5,42,Accessories,Teal,Winter,Annually,3
2514,42,37,4.8,45,Accessories,Teal,Spring,Bi-Weekly,2
2515,37,92,4.2,41,Clothing,Magenta,Summer,Monthly,0
2516,46,73,4.6,36,Clothing,Brown,Spring,Quarterly,0
2517,64,38,2.9,10,Clothing,Orange,Spring,Annually,4
2518,20,51,4.0,31,Footwear,Blue,Fall,Annually,2
2519,40,90,4.9,21,Outerwear,Magenta,Spring,Quarterly,0
2520,64,56,3.1,16,Outerwear,Magenta,Summer,Every 3 Months,4
2521,29,33,4.4,18,Accessories,Magenta,Fall,Every 3 Months,2
2522,20,53,2.5,20,Accessories,Olive,Winter,Weekly,1
2523,43,24,3.4,21,Accessories,Cyan,Spring,Annually,4
2524,60,59,3.7,23,Outerwear,Purple,Spring,Quarterly,4
2525,39,72,4.2,20,Clothing,Purple,Winter,Weekly,0
2526,47,28,3.4,30,Clothing,Peach,Spring,Bi-Weekly,4
2527,19,36,3.6,33,Clothing,Gold,Fall,Every 3 Months,2
2528,52,47,4.7,31,Accessories,Peach,Fall,Monthly,0
2529,34,62,4.7,48,Accessories,Magenta,Spring,Monthly,2
2530,25,98,3.6,28,Clothing,Cyan,Spring,Weekly,1
2531,43,28,4.6,7,Footwear,Violet,Summer,Every 3 Months,4
2532,55,86,2.6,4,Clothing,Charcoal,Summer,Weekly,1
2533,66,46,3.1,49,Accessories,Blue,Summer,Bi-Weekly,3
2534,41,42,3.2,22,Accessories,Red,Fall,Weekly,4
2535,47,80,3.9,39,Outerwear,Purple,Winter,Fortnightly,0
2536,51,39,4.9,45,Accessories,Gray,Spring,Every 3 Months,2
2537,44,49,4.1,30,Outerwear,Purple,Summer,Fortnightly,2
2538,18,32,4.2,33,Accessories,Silver,Summer,Bi-Weekly,2
2539,33,73,4.1,24,Footwear,Purple,Fall,Bi-Weekly,2
2540,24,42,3.9,11,Accessories,Charcoal,Summer,Quarterly,2
2541,33,58,2.7,13,Accessories,Silver,Spring,Every 3 Months,1
2542,61,22,3.7,27,Accessories,White,Winter,Annually,4
2543,27,56,2.7,30,Accessories,Peach,Spring,Bi-Weekly,1
2544,46,70,2.5,39,Clothing,Red,Spring,Quarterly,3
2545,38,50,3.9,10,Footwear,Olive,Spring,Annually,4
2546,63,21,3.0,4,Footwear,Gray,Summer,Quarterly,4
2547,47,97,3.2,16,Outerwear,Beige,Summer,Weekly,1
2548,42,63,3.8,34,Accessories,Pink,Winter,Monthly,3
2549,41,60,2.7,11,Outerwear,Red,Fall,Every 3 Months,1
2550,53,52,3.0,30,Footwear,Peach,Fall,Fortnightly,3
2551,29,32,4.1,40,Footwear,Maroon,Winter,Annually,2
2552,61,48,3.2,13,Accessories,Purple,Spring,Annually,4
2553,69,25,4.5,28,Accessories,Maroon,Summer,Every 3 Months,4
2554,51,68,4.3,49,Accessories,Gray,Summer,Bi-Weekly,0
2555,24,74,3.5,23,Clothing,Gray,Fall,Weekly,1
2556,24,88,3.1,4,Clothing,Magenta,Fall,Quarterly,1
2557,70,23,3.9,17,Clothing,Cyan,Spring,Fortnightly,4
2558,49,32,2.7,24,Clothing,Silver,Fall,Fortnightly,4
2559,48,71,4.0,21,Accessories,Green,Winter,Every 3 Months,0
2560,58,62,2.7,17,Footwear,Violet,Spring,Bi-Weekly,4
2561,32,20,2.7,22,Clothing,Magenta,Spring,Quarterly,4
2562,57,62,4.7,27,Clothing,Yellow,Spring,Fortnightly,0
2563,69,81,4.5,1,Accessories,Gray,Winter,Every 3 Months,0
2564,42,90,3.0,27,Accessories,Indigo,Winter,Weekly,1
2565,30,43,3.6,8,Clothing,Indigo,Fall,Quarterly,1
2566,35,38,3.3,43,Accessories,Yellow,Fall,Quarterly,3
2567,19,25,4.3,24,Accessories,Gold,Spring,Fortnightly,2
2568,52,98,4.3,29,Clothing,Green,Winter,Fortnightly,0
2569,42,75,4.8,10,Clothing,Charcoal,Spring,Bi-Weekly,0
2570,36,27,4.0,12,Footwear,Olive,Spring,Fortnightly,4
2571,45,27,3.5,48,Accessories,Black,Winter,Fortnightly,3
2572,54,42,3.9,40,Clothing,Silver,Fall,Quarterly,3
2573,54,90,4.4,1,Clothing,Red,Summer,Annually,0
2574,27,63,4.6,26,Accessories,Brown,Summer,Fortnightly,2
2575,53,96,4.0,9,Clothing,Silver,Fall,Annually,0
2576,20,40,4.2,19,Clothing,Silver,Winter,Quarterly,2
2577,52,39,4.5,37,Clothing,Black,Fall,Monthly,2
2578,54,48,3.9,3,Accessories,Purple,Fall,Quarterly,4
2579,65,20,3.7,40,Clothing,Purple,Summer,Weekly,3
2580,43,29,3.6,13,Clothing,Turquoise,Summer,Quarterly,4
2581,57,81,4.7,48,Clothing,Gold,Winter,Monthly,0
2582,19,98,3.6,4,Clothing,Indigo,Fall,Every 3 Months,1
2583,69,93,2.5,9,Clothing,Lavender,Fall,Weekly,1
2584,26,30,2.9,26,Clothing,Blue,Summer,Bi-Weekly,3
2585,57,37,4.4,19,Accessories,Maroon,Fall,Weekly,4
2586,20,28,4.6,1,Outerwear,Yellow,Winter,Every 3 Months,2
2587,55,29,3.7,29,Accessories,Purple,Winter,Every 3 Months,4
2588,44,49,3.2,38,Accessories,Peach,Summer,Bi-Weekly,3
2589,52,53,4.9,31,Clothing,Silver,Winter,Annually,0
2590,57,66,5.0,35,Accessories,Turquoise,Summer,Annually,0
2591,40,61,3.3,40,Outerwear,Olive,Spring,Quarterly,3
2592,23,23,4.4,13,Clothing,Peach,Summer,Quarterly,2
2593,36,36,4.7,9,Clothing,Indigo,Fall,Every 3 Months,2
2594,59,81,3.6,25,Clothing,Indigo,Fall,Every 3 Months,0
2595,29,56,3.2,3,Clothing,Maroon,Summer,Bi-Weekly,1
2596,63,78,3.0,35,Clothing,Black,Spring,Monthly,3
2597,60,25,4.4,13,Accessories,Teal,Summer,Bi-Weekly,4
2598,64,86,3.3,31,Accessories,Olive,Fall,Annually,0
2599,63,99,3.4,48,Accessories,Gold,Winter,Monthly,0
2600,21,83,3.9,6,Accessories,Gray,Fall,Bi-Weekly,1
2601,61,33,2.9,43,Clothing,Orange,Winter,Monthly,3
2602,65,44,2.9,1,Outerwear,Black,Fall,Quarterly,4
2603,69,58,2.7,8,Clothing,Teal,Spring,Annually,4
2604,47,54,3.4,6,Clothing,Beige,Spring,Weekly,4
2605,41,93,3.7,32,Clothing,White,Spring,Fortnightly,0
2606,68,98,4.7,46,Footwear,Turquoise,Spring,Bi-Weekly,0
2607,41,36,3.1,38,Footwear,Teal,Spring,Every 3 Months,3
2608,42,68,4.2,48,Outerwear,Orange,Fall,Fortnightly,3
2609,66,95,3.0,18,Accessories,Black,Summer,Bi-Weekly,0
2610,66,93,3.1,25,Clothing,Violet,Spring,Quarterly,0
2611,33,99,4.2,4,Outerwear,Maroon,Fall,Fortnightly,1
2612,55,22,3.8,27,Accessories,Turquoise,Winter,Quarterly,4
2613,58,88,2.9,14,Accessories,Gold,Fall,Monthly,1
2614,18,65,4.2,36,Outerwear,Turquoise,Spring,Fortnightly,2
2615,49,62,3.1,6,Clothing,Maroon,Fall,Quarterly,1
2616,61,55,3.6,46,Footwear,Purple,Spring,Annually,3
2617,31,97,4.8,29,Clothing,Maroon,Spring,Annually,0
2618,70,77,4.1,12,Accessories,Brown,Fall,Monthly,0
2619,68,40,3.9,47,Clothing,Indigo,Winter,Weekly,3
2620,27,23,3.0,28,Clothing,Lavender,Winter,Annually,3
2621,48,46,3.0,21,Footwear,Beige,Winter,Annually,4
2622,63,75,4.9,15,Accessories,Yellow,Spring,Annually,0
2623,49,76,4.8,38,Footwear,Gold,Fall,Annually,0
2624,19,59,3.3,19,Clothing,Indigo,Summer,Annually,1
2625,30,51,2.7,31,Clothing,Cyan,Summer,Weekly,3
2626,50,46,4.2,30,Outerwear,Silver,Fall,Every 3 Months,2
2627,66,26,3.6,40,Clothing,Silver,Fall,Quarterly,3
2628,25,51,3.8,42,Clothing,Silver,Summer,Bi-Weekly,2
2629,61,44,3.8,25,Accessories,Peach,Winter,Annually,4
2630,29,82,4.2,20,Clothing,Pink,Spring,Quarterly,1
2631,53,44,2.7,3,Clothing,Violet,Summer,Weekly,4
2632,24,27,5.0,14,Accessories,Black,Fall,Annually,2
2633,51,90,4.7,32,Accessories,Purple,Fall,Fortnightly,0
2634,26,58,3.2,20,Footwear,Black,Summer,Every 3 Months,1
2635,59,80,2.9,34,Clothing,Peach,Spring,Fortnightly,3
2636,41,40,4.2,6,Outerwear,Magenta,Winter,Annually,4
2637,20,23,3.7,2,Clothing,Magenta,Spring,Annually,4
2638,22,34,4.2,35,Clothing,Black,Spring,Annually,2
2639,18,35,2.6,33,Clothing,Pink,Winter,Quarterly,3
2640,30,75,4.0,45,Clothing,Olive,Summer,Bi-Weekly,2
2641,25,60,2.7,20,Accessories,Olive,Winter,Every 3 Months,1
2642,39,87,4.0,48,Accessories,Peach,Summer,Annually,0
2643,49,41,2.9,37,Accessories,Silver,Spring,Monthly,3
2644,25,83,3.3,4,Clothing,Turquoise,Spring,Every 3 Months,1
2645,23,81,4.0,24,Accessories,Olive,Spring,Bi-Weekly,1
2646,33,56,3.9,4,Clothing,Lavender,Summer,Every 3 Months,1
2647,60,58,3.3,25,Footwear,Red,Summer,Annually,3
2648,51,84,3.9,14,Clothing,Gray,Spring,Bi-Weekly,0
2649,23,21,3.9,14,Accessories,Magenta,Fall,Fortnightly,2
2650,20,35,4.2,46,Clothing,Maroon,Summer,Every 3 Months,2
2651,51,43,4.6,27,Footwear,Cyan,Summer,Quarterly,2
2652,23,20,3.3,46,Clothing,Cyan,Summer,Monthly,3
2653,67,36,4.8,24,Clothing,Lavender,Fall,Every 3 Months,0
2654,23,70,4.1,4,Outerwear,Pink,Fall,Annually,1
2655,26,83,3.4,2,Accessories,Gray,Summer,Fortnightly,1
2656,52,76,3.6,29,Clothing,Yellow,Winter,Fortnightly,0
2657,52,81,2.7,7,Clothing,Pink,Summer,Fortnightly,1
2658,52,47,3.2,39,Accessories,Indigo,Summer,Monthly,3
2659,35,35,4.4,46,Footwear,Gray,Summer,Fortnightly,2
2660,24,85,4.9,44,Clothing,Yellow,Spring,Annually,2
2661,43,96,4.8,20,Footwear,Olive,Fall,Annually,0
2662,25,98,2.8,44,Clothing,Cyan,Summer,Fortnightly,1
2663,46,52,2.9,23,Footwear,Silver,Fall,Annually,3
2664,22,84,3.2,37,Accessories,Silver,Winter,Weekly,1
2665,70,71,3.5,4,Clothing,Red,Winter,Weekly,4
2666,49,95,4.1,14,Footwear,Brown,Winter,Fortnightly,0
2667,48,47,4.1,31,Footwear,Orange,Summer,Fortnightly,2
2668,59,75,4.8,9,Outerwear,Black,Summer,Quarterly,0
2669,39,28,2.8,31,Accessories,Teal,Spring,Weekly,3
2670,30,44,4.7,26,Accessories,Yellow,Fall,Bi-Weekly,2
2671,37,64,4.8,41,Footwear,Gray,Winter,Every 3 Months,2
2672,56,28,2.9,13,Footwear,Maroon,Spring,Annually,4
2673,67,21,2.6,4,Clothing,Olive,Summer,Monthly,4
2674,40,41,3.3,15,Accessories,Charcoal,Fall,Every 3 Months,4
2675,24,38,3.4,38,Clothing,Peach,Winter,Bi-Weekly,2
2676,43,77,3.6,3,Accessories,Maroon,Spring,Fortnightly,1
2677,45,43,3.8,6,Clothing,Olive,Spring,Every 3 Months,4
2678,33,91,3.4,34,Accessories,Magenta,Spring,Bi-Weekly,1
2679,53,68,3.8,7,Clothing,Yellow,Spring,Quarterly,4
2680,44,37,3.3,21,Clothing,Indigo,Fall,Annually,4
2681,23,23,4.8,17,Footwear,Olive,Summer,Monthly,2
2682,59,65,3.9,5,Footwear,Maroon,Winter,Every 3 Months,4
2683,68,30,4.2,21,Accessories,Indigo,Summer,Fortnightly,4
2684,46,45,4.7,42,Clothing,Gray,Summer,Bi-Weekly,2
2685,56,25,2.7,49,Footwear,Gray,Winter,Quarterly,3
2686,40,72,3.8,33,Clothing,Black,Winter,Fortnightly,3
2687,61,75,3.6,12,Clothing,White,Fall,Bi-Weekly,0
2688,53,63,2.9,18,Accessories,Turquoise,Spring,Every 3 Months,4
